age,monthly_income,monthly_expenses,existing_savings,employment_status,num_dependents,location_type,digital_savviness,has_bank_account,has_ewallet,savings_goal,risk_tolerance,investment_horizon,recommended_product,disposable_income,expense_ratio,savings_to_income_ratio,income_per_dependent
22,18191.58,15168.58,25952.18,Employed,0,Rural,4,1,0,Home/Property,Moderate,Long-term,bpi_save_up,3023.000000000002,0.8337783865729874,1.4265255395331502,18191.58
50,2497.78,2280.13,6944.06,Unemployed,1,Rural,2,1,0,Emergency Fund,Conservative,Short-term,bpi_savings,217.6500000000001,0.9124972986817567,2.778980142309447,1248.89
21,12880.53,9228.96,19177.08,Student,0,Metro Manila,4,1,1,General Savings,Conservative,Medium-term,gcash_gsave,3651.5700000000015,0.7164490553528966,1.4887268825985733,12880.53
18,9588.27,8424.59,21516.55,Freelancer,0,Metro Manila,5,0,1,Travel,Aggressive,Medium-term,maya_personal_goals,1163.6800000000003,0.8785434136279404,2.243815222639471,9588.27
27,13187.01,10565.17,15639.67,Self-employed,2,Urban,5,1,1,Education,Moderate,Short-term,maya_personal_goals,2621.84,0.8011193500763193,1.1859006779643024,4395.67
23,2371.75,1883.7,0.0,Student,0,Rural,2,1,0,Emergency Fund,Moderate,Short-term,gcash_gsave,488.04999999999995,0.7938889474238753,0.0,2371.75
31,28190.29,23318.01,10525.2,Freelancer,1,Urban,3,0,1,Travel,Conservative,Short-term,maya_savings,4872.2800000000025,0.8271352605716162,0.37334935719507695,14095.145
30,472.52,360.26,0.0,Unemployed,3,Rural,3,0,1,Home/Property,Moderate,Medium-term,bpi_save_up,112.25999999999999,0.7608126372698091,0.0,118.13
34,1159.11,952.6,5438.64,Unemployed,2,Rural,5,0,1,Business Capital,Conservative,Long-term,gcash_gsave,206.50999999999988,0.8211290308677627,4.688038203273829,386.36999999999995
51,51744.51,44377.14,6571.6,Employed,0,Urban,3,1,0,Retirement,Aggressive,Long-term,bpi_time_deposit,7367.370000000003,0.8576036838751806,0.12699845841697183,51744.51
22,3050.1,2212.35,2728.23,Student,0,Metro Manila,5,1,1,Education,Conservative,Medium-term,maya_savings,837.75,0.7250991445708105,0.8941791485038183,3050.1
54,52074.7,50709.77,5703.95,Employed,4,Rural,1,1,0,Travel,Moderate,Medium-term,bpi_save_up,1364.9300000000003,0.9737702997751351,0.10953189299423724,10414.939999999999
34,2295.19,2232.16,425.21,Unemployed,3,Urban,5,0,1,Travel,Aggressive,Short-term,gcash_gsave,63.0300000000002,0.9721146769213348,0.18518066884709017,573.7975
33,11959.28,9269.18,2281.99,Employed,1,Rural,1,0,0,Home/Property,Conservative,Medium-term,maya_savings,2690.1000000000004,0.7749969064269399,0.19079737263676097,5979.64
26,7462.35,5836.45,0.0,Student,0,Urban,4,0,1,Travel,Conservative,Short-term,gcash_gsave,1625.9000000000005,0.782014778886157,0.0,7462.35
41,79866.7,64382.5,112551.91,Employed,0,Urban,1,1,0,Business Capital,Aggressive,Long-term,gcash_ginvest,15484.199999999997,0.8061143616255383,1.4092293881005715,79866.7
59,27707.79,21672.32,19611.23,Employed,1,Rural,1,0,0,Travel,Moderate,Medium-term,bpi_save_up,6035.470000000001,0.7821460265857874,0.7077620495156952,13853.895
46,49297.86,38766.77,10311.27,Employed,3,Rural,5,0,1,Home/Property,Conservative,Medium-term,bpi_save_up,10531.090000000004,0.7863624027005898,0.20915838621826144,12324.465
32,63593.02,57759.28,140774.48,Employed,2,Urban,2,1,1,Business Capital,Aggressive,Short-term,gcash_ginvest,5833.739999999998,0.9082501782400295,2.2136433582906068,21197.673333333332
31,1578.44,1328.24,0.0,Unemployed,2,Urban,2,1,0,Business Capital,Aggressive,Medium-term,gcash_ginvest,250.20000000000005,0.8409562883047156,0.0,526.1466666666666
32,29975.77,21720.43,49806.91,Employed,2,Rural,5,0,0,Emergency Fund,Moderate,Short-term,maya_savings,8255.34,0.7245753962151359,1.661516901253871,9991.923333333334
25,12838.53,10647.16,19737.46,Employed,0,Urban,5,1,1,Travel,Aggressive,Short-term,maya_savings,2191.370000000001,0.8292484226447541,1.537241628003517,12838.53
38,44212.23,35551.76,9555.35,Employed,1,Urban,3,0,0,Business Capital,Moderate,Medium-term,bpi_save_up,8660.470000000001,0.8040977779727922,0.21611969991787525,22106.115
25,18093.18,13996.44,84714.9,Employed,1,Rural,2,0,1,Business Capital,Moderate,Long-term,gcash_ginvest,4096.74,0.7735327049913288,4.681886661899019,9046.59
43,66554.78,60263.11,205285.35,Employed,1,Urban,4,1,1,Education,Conservative,Medium-term,bpi_time_deposit,6291.669999999998,0.9054526894583761,3.084410550067928,33277.39
28,62895.45,37455.14,150837.55,Employed,0,Metro Manila,4,1,1,Retirement,Aggressive,Long-term,gcash_ginvest,25440.309999999998,0.5955048337386292,2.398188610008991,62895.45
30,39412.16,37196.39,5225.65,Freelancer,2,Metro Manila,3,0,0,Education,Conservative,Medium-term,maya_personal_goals,2215.770000000004,0.9437555882349955,0.13258642544774382,13137.386666666667
27,20333.3,13151.43,54689.7,Self-employed,3,Rural,3,1,1,General Savings,Conservative,Long-term,bpi_time_deposit,7181.869999999999,0.6467608916953129,2.689529514170638,5083.325
33,24176.43,22285.23,13142.3,Employed,2,Rural,3,1,1,Business Capital,Moderate,Long-term,maya_personal_goals,1891.2000000000007,0.9217369257195657,0.5435772123008938,8058.81
54,35377.09,26160.41,33718.25,Self-employed,3,Urban,3,0,1,Retirement,Conservative,Medium-term,maya_time_deposit,9216.679999999997,0.7394522994316539,0.9530828261220434,8844.2725
34,26671.3,22090.34,26062.62,Employed,2,Urban,5,0,1,Home/Property,Moderate,Long-term,maya_personal_goals,4580.959999999999,0.8282127900481023,0.9771418287886684,8890.433333333332
27,56569.79,45753.37,9695.53,Employed,2,Urban,5,1,1,General Savings,Conservative,Medium-term,gcash_gsave,10816.419999999998,0.8087808213390691,0.17138756591520113,18856.596666666668
32,49273.34,33352.51,50555.9,Self-employed,1,Rural,4,0,1,Home/Property,Conservative,Long-term,bpi_time_deposit,15920.829999999994,0.6768738049053524,1.0260086690151509,24636.67
39,42388.74,38782.63,9129.42,Employed,5,Metro Manila,4,1,0,Emergency Fund,Moderate,Short-term,bpi_savings,3606.1100000000006,0.9149060598154176,0.2153686245775511,7064.79
50,24218.2,16928.42,18193.6,Freelancer,0,Rural,3,1,0,Home/Property,Moderate,Medium-term,bpi_save_up,7289.7800000000025,0.6989669353240403,0.7512056550175067,24218.2
31,28645.99,25094.82,33665.09,Employed,1,Urban,4,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave,3551.170000000002,0.8760019813599962,1.1751702360352692,14322.995
27,5703.22,3829.29,19094.14,Freelancer,1,Rural,5,0,1,Home/Property,Moderate,Medium-term,maya_personal_goals,1873.9300000000003,0.6713082594991077,3.3473708938294804,2851.61
37,3277.69,3212.14,0.0,Unemployed,5,Urban,4,0,0,Education,Conservative,Long-term,maya_savings,65.55000000000018,0.9797022591339833,0.0,546.2816666666666
19,29205.9,26186.23,5686.35,Employed,2,Rural,4,1,1,Emergency Fund,Moderate,Short-term,gcash_gsave,3019.670000000002,0.8965768362955329,0.19469200771050676,9735.300000000001
54,26463.6,22821.09,18832.33,Employed,3,Urban,3,1,0,Education,Conservative,Medium-term,bpi_save_up,3642.5099999999984,0.86232514377697,0.7116045585423548,6615.9
19,14104.68,10853.13,35284.27,Student,0,Metro Manila,3,0,1,Education,Conservative,Short-term,gcash_gsave,3251.550000000001,0.7694155829424741,2.501422831086484,14104.68
56,40430.26,35840.32,15165.9,Employed,2,Rural,3,0,0,Business Capital,Aggressive,Long-term,gcash_ginvest,4589.940000000002,0.8864507314389904,0.3751033235174961,13476.753333333334
24,3208.58,2991.69,0.0,Student,2,Rural,5,0,0,Education,Moderate,Medium-term,bpi_save_up,216.88999999999987,0.9321126128652347,0.0,1069.5266666666666
26,30801.04,27261.85,28968.0,Freelancer,2,Urban,3,1,0,Business Capital,Conservative,Medium-term,bpi_save_up,3539.1900000000023,0.8850663787203704,0.9404571904977722,10267.013333333334
43,11287.32,9444.83,6904.84,Self-employed,5,Rural,3,0,1,Retirement,Conservative,Medium-term,maya_savings,1842.4899999999998,0.8366904907018936,0.6116800374192085,1881.22
20,3371.84,2415.93,5377.51,Student,0,Urban,2,0,1,Business Capital,Aggressive,Long-term,gcash_ginvest,955.9100000000003,0.7162895364144163,1.594356684574424,3371.84
47,53966.61,39947.43,14292.96,Employed,2,Rural,4,1,1,Business Capital,Aggressive,Medium-term,gcash_ginvest,14019.18,0.7402112118731958,0.2648433013802167,17988.87
25,15739.64,13158.79,12329.38,Self-employed,3,Urban,4,0,1,Emergency Fund,Moderate,Medium-term,maya_personal_goals,2580.8499999999985,0.8359755384787405,0.7832832718364692,3934.91
52,10797.34,8860.29,9072.77,Unemployed,0,Urban,3,0,0,General Savings,Moderate,Medium-term,maya_personal_goals,1937.0499999999993,0.8205233396985093,0.8402004382155035,10797.34
43,11998.59,11758.62,4086.56,Self-employed,5,Urban,2,1,1,Retirement,Moderate,Long-term,gcash_ginvest,239.96999999999935,0.9799184805480855,0.34055830240866564,1999.765
27,15106.22,11488.54,8777.47,Employed,2,Urban,5,1,1,Home/Property,Moderate,Long-term,maya_personal_goals,3617.6799999999985,0.7604668496255433,0.581011595780031,5035.406666666667
20,6792.19,5168.61,1377.28,Student,2,Rural,3,0,0,General Savings,Moderate,Short-term,gcash_gsave,1623.58,0.7608516764583355,0.20274421884269395,2264.063333333333
28,27337.72,22295.44,200.45,Employed,1,Urban,4,0,0,Emergency Fund,Aggressive,Short-term,maya_savings,5042.2800000000025,0.8155261109517928,0.00733209162682086,13668.86
32,16600.0,11764.12,3106.71,Self-employed,2,Urban,4,0,0,General Savings,Moderate,Medium-term,maya_personal_goals,4835.879999999999,0.7086392386000844,0.187139931329438,5533.333333333333
49,87947.8,67124.9,73829.64,Self-employed,2,Urban,4,1,1,Education,Moderate,Short-term,maya_time_deposit,20822.90000000001,0.7632270138989957,0.8394615958375782,29315.933333333334
21,4893.91,3504.31,0.0,Student,0,Rural,1,0,1,Home/Property,Conservative,Medium-term,maya_savings,1389.6,0.7159089748330408,0.0,4893.91
27,38225.21,34561.32,26022.62,Freelancer,2,Urban,5,1,1,Travel,Conservative,Short-term,gcash_gsave,3663.8899999999994,0.9041262526418392,0.6807533365196288,12741.736666666666
25,4136.29,3659.6,12282.95,Student,4,Urban,5,0,1,Travel,Moderate,Short-term,gcash_gsave,476.69000000000005,0.8845403633779599,2.9688395060534796,827.258
52,22741.86,19161.57,10640.86,Employed,2,Rural,2,1,0,Travel,Moderate,Medium-term,bpi_save_up,3580.290000000001,0.8425312383754725,0.4678769512717398,7580.62
36,5504.63,5103.15,5716.68,Unemployed,2,Urban,3,1,0,General Savings,Moderate,Short-term,bpi_save_up,401.4800000000005,0.9268966494297655,1.0383334877207513,1834.8766666666668
29,26827.83,21349.09,43017.24,Self-employed,3,Rural,3,0,1,General Savings,Moderate,Long-term,bpi_save_up,5478.740000000002,0.7957518087818216,1.603396048206351,6706.9575
36,14372.61,11570.6,37279.97,Freelancer,2,Rural,5,1,0,Retirement,Aggressive,Medium-term,gcash_ginvest,2802.01,0.8049891432980302,2.593640011103682,4790.87
24,4193.11,3302.38,5193.85,Student,0,Urban,5,1,1,Education,Aggressive,Short-term,gcash_gsave,890.7299999999996,0.7873851663404156,1.2383676155370271,4193.11
23,13927.42,9197.12,63225.26,Self-employed,0,Rural,4,1,1,Emergency Fund,Moderate,Long-term,gcash_gsave,4730.299999999999,0.6603132300720398,4.539298786222702,13927.42
37,8188.33,6221.79,49754.03,Unemployed,4,Rural,5,0,0,General Savings,Moderate,Short-term,gcash_gsave,1966.54,0.7597434710776095,6.07547015445708,1637.666
41,52132.22,39564.37,179184.66,Employed,2,Urban,3,1,0,Business Capital,Moderate,Long-term,bpi_time_deposit,12567.849999999999,0.7589090027433564,3.437053379783562,17377.406666666666
23,9062.18,6107.03,28313.44,Employed,0,Urban,4,1,1,Emergency Fund,Aggressive,Medium-term,maya_savings,2955.1500000000005,0.6738286120324213,3.1240072469045077,9062.18
39,18470.66,17230.51,802.78,Self-employed,5,Rural,4,0,1,Travel,Moderate,Short-term,gcash_gsave,1240.1500000000015,0.9328078797465955,0.04346008967250371,3078.443333333333
54,1498.37,1393.98,6356.14,Unemployed,3,Rural,5,0,0,General Savings,Conservative,Short-term,gcash_gsave,104.38999999999987,0.9297104784009285,4.239207133662806,374.5925
33,3544.51,2645.86,22967.66,Unemployed,0,Rural,3,1,1,Home/Property,Moderate,Medium-term,maya_personal_goals,898.6500000000001,0.7462565329106391,6.477956626832246,3544.51
27,46180.61,40768.31,11761.36,Self-employed,2,Urban,4,1,0,General Savings,Moderate,Long-term,bpi_save_up,5412.300000000003,0.8827823456133296,0.2546762661587589,15393.536666666667
21,4050.54,3076.8,577.46,Student,2,Urban,2,1,0,Emergency Fund,Moderate,Long-term,bpi_savings,973.7399999999998,0.7594149385172059,0.14252852001954813,1350.18
27,24049.7,15474.07,11156.97,Employed,0,Urban,2,1,1,Business Capital,Conservative,Medium-term,bpi_save_up,8575.630000000001,0.6433937473753363,0.46389377440157664,24049.7
24,3107.27,2330.93,0.0,Unemployed,1,Metro Manila,4,1,1,Emergency Fund,Aggressive,Short-term,maya_savings,776.3400000000001,0.7499123306533859,0.0,1553.635
29,38853.87,30937.32,35875.19,Employed,2,Metro Manila,3,0,1,Retirement,Aggressive,Long-term,gcash_ginvest,7916.550000000003,0.796227602871918,0.9233125731729381,12951.29
35,13281.27,10171.47,53966.31,Freelancer,3,Rural,1,0,0,Education,Moderate,Long-term,gcash_ginvest,3109.800000000001,0.7657930459176029,4.063033653133086,3320.3175
61,8436.64,7750.65,7338.79,Self-employed,1,Rural,4,0,1,Business Capital,Aggressive,Long-term,gcash_ginvest,685.9899999999998,0.918580313926643,0.869768086811004,4218.32
34,3928.52,2679.3,10305.54,Self-employed,2,Rural,5,0,1,Education,Aggressive,Medium-term,gcash_ginvest,1249.2199999999998,0.6818390032370366,2.622595126122275,1309.5066666666667
20,4946.46,3606.66,6440.34,Student,0,Rural,3,0,0,Education,Conservative,Medium-term,bpi_save_up,1339.8000000000002,0.7289922505689788,1.3017467549004944,4946.46
36,4350.92,4158.17,910.9,Unemployed,4,Rural,4,0,0,Business Capital,Conservative,Long-term,gcash_gsave,192.75,0.9554794205775842,0.20930991378517988,870.184
46,43666.56,31734.26,11994.64,Self-employed,0,Urban,4,0,1,Retirement,Conservative,Medium-term,maya_personal_goals,11932.3,0.7267239112970819,0.27468079278988794,43666.56
31,6190.95,5129.03,11749.27,Unemployed,1,Rural,3,0,0,Business Capital,Moderate,Long-term,maya_personal_goals,1061.92,0.8283384071253805,1.8975072473130437,3095.475
24,10275.65,6583.52,12082.95,Employed,0,Urban,3,1,0,Home/Property,Conservative,Long-term,bpi_time_deposit,3692.129999999999,0.6406289987495926,1.1757673950168588,10275.65
30,4896.0,3761.23,0.0,Self-employed,3,Rural,2,0,1,Emergency Fund,Aggressive,Long-term,maya_savings,1134.77,0.7680682050234837,0.0,1224.0
43,24555.94,20992.78,8048.51,Freelancer,2,Rural,1,0,0,Retirement,Moderate,Medium-term,gcash_ginvest,3563.16,0.8548613955973342,0.3277488970531345,8185.313333333333
47,36725.73,30382.19,38492.86,Freelancer,2,Urban,4,0,0,Education,Moderate,Medium-term,maya_personal_goals,6343.5400000000045,0.8272500709973362,1.0480884086331672,12241.910000000002
56,991.24,773.33,0.0,Unemployed,1,Urban,2,0,0,Emergency Fund,Aggressive,Medium-term,gcash_ginvest,217.90999999999997,0.7793779730710312,0.0,495.62
24,23040.92,16529.36,3961.16,Employed,1,Urban,4,0,1,Education,Aggressive,Medium-term,gcash_ginvest,6511.559999999998,0.7173603588589841,0.17191102130378025,11520.46
21,15758.81,11125.67,57511.83,Employed,0,Urban,4,1,1,Business Capital,Moderate,Long-term,gcash_ginvest,4633.139999999999,0.7059520387618886,3.6492717869060605,15758.81
39,12191.79,11170.46,3956.16,Self-employed,4,Rural,3,0,0,Emergency Fund,Moderate,Medium-term,gcash_gsave,1021.3300000000017,0.9161529067588303,0.32446716461121694,2438.358
44,30260.35,26062.31,16406.08,Employed,0,Urban,2,0,0,Emergency Fund,Moderate,Medium-term,maya_personal_goals,4198.039999999997,0.8612408236909458,0.542146335176719,30260.35
37,774.32,658.03,2862.98,Unemployed,1,Metro Manila,3,0,1,Business Capital,Moderate,Short-term,maya_savings,116.29000000000008,0.848720528297993,3.6926430377134603,387.16
31,13950.38,13076.1,38.53,Employed,2,Rural,5,0,1,Travel,Moderate,Long-term,maya_savings,874.2799999999988,0.9372621203063783,0.0027617339646687283,4650.126666666666
29,10077.99,9397.87,7820.99,Self-employed,3,Rural,5,0,1,Travel,Conservative,Medium-term,gcash_gsave,680.119999999999,0.9324218002002186,0.7759696160031908,2519.4975
33,24772.77,19877.85,64606.07,Employed,0,Rural,1,0,0,Business Capital,Conservative,Long-term,bpi_time_deposit,4894.920000000002,0.8023748504971184,2.6078416809391545,24772.77
36,19201.02,13960.85,0.0,Self-employed,0,Rural,2,1,0,Home/Property,Conservative,Short-term,gcash_gsave,5240.17,0.7270511123308901,0.0,19201.02
28,37849.6,29965.59,125356.6,Employed,0,Urban,5,1,1,General Savings,Moderate,Medium-term,maya_time_deposit,7884.009999999998,0.7916807131194751,3.3118788077335632,37849.6
24,5380.29,3331.28,0.0,Employed,0,Urban,4,0,1,General Savings,Conservative,Medium-term,gcash_gsave,2049.0099999999998,0.6190485924378727,0.0,5380.29
25,12325.18,8173.23,1291.06,Employed,1,Rural,4,1,0,Home/Property,Aggressive,Short-term,maya_savings,4151.950000000001,0.6630789100921778,0.10474129048902417,6162.59
61,29710.9,27297.67,3007.15,Employed,3,Rural,2,0,1,Home/Property,Conservative,Short-term,bpi_savings,2413.230000000003,0.918745351189254,0.10121028947997267,7427.725
23,1804.27,1192.28,12861.74,Unemployed,0,Urban,4,0,1,Travel,Aggressive,Medium-term,maya_personal_goals,611.99,0.6604441440892498,7.124552006071114,1804.27
62,34337.76,26622.82,26389.62,Employed,0,Rural,1,1,1,Retirement,Aggressive,Long-term,bpi_time_deposit,7714.940000000002,0.7752993992794148,0.7685082396685261,34337.76
21,1064.79,913.69,2224.91,Student,0,Rural,5,0,0,Education,Moderate,Long-term,gcash_gsave,151.0999999999999,0.8572889593634769,2.0875688456450145,1064.79
35,5249.76,4099.43,0.0,Unemployed,3,Rural,1,0,0,Emergency Fund,Moderate,Medium-term,gcash_gsave,1150.33,0.7807307894476229,0.0,1312.44
32,10222.25,9098.6,3681.96,Freelancer,2,Rural,1,0,0,Retirement,Conservative,Medium-term,gcash_gsave,1123.6499999999996,0.8899909519966743,0.3601555278409508,3407.4166666666665
51,2563.66,1907.25,7082.08,Unemployed,0,Urban,2,0,1,Retirement,Conservative,Long-term,bpi_savings,656.4099999999999,0.7436658270491996,2.7614108692770194,2563.66
33,4971.73,4589.43,1480.15,Unemployed,3,Rural,5,0,0,Home/Property,Moderate,Medium-term,maya_personal_goals,382.2999999999993,0.9229196035175851,0.2976534016526134,1242.9325
44,48378.5,40573.23,41761.69,Self-employed,2,Rural,1,0,0,Home/Property,Conservative,Long-term,bpi_save_up,7805.269999999997,0.8386450872787028,0.8632104507074277,16126.166666666666
27,63548.57,57934.1,46484.2,Self-employed,2,Metro Manila,5,1,1,General Savings,Moderate,Medium-term,maya_time_deposit,5614.470000000001,0.9116363808598548,0.7314636432630465,21182.856666666667
42,67550.74,60223.05,42090.79,Employed,3,Rural,2,1,0,Home/Property,Conservative,Medium-term,bpi_save_up,7327.690000000002,0.8915099744284899,0.6230896495042171,16887.685
43,67353.31,39887.95,286809.58,Employed,1,Urban,2,1,0,Education,Aggressive,Long-term,gcash_ginvest,27465.36,0.592210802842461,4.258221634220587,33676.655
27,13650.56,11893.61,7863.39,Freelancer,3,Urban,5,1,1,Emergency Fund,Conservative,Short-term,maya_savings,1756.949999999999,0.871227171107185,0.5760066981355977,3412.64
35,34739.02,29599.02,3863.51,Self-employed,4,Urban,5,0,1,Emergency Fund,Conservative,Short-term,gcash_gsave,5139.999999999996,0.8520150535319209,0.11121208335516217,6947.803999999999
27,17724.07,11269.31,48596.46,Freelancer,1,Urban,5,1,1,Business Capital,Moderate,Medium-term,maya_personal_goals,6454.76,0.6357836668628106,2.7416794404761164,8862.035
46,104060.1,100449.07,36440.96,Freelancer,3,Urban,2,1,0,Travel,Conservative,Medium-term,bpi_time_deposit,3611.029999999999,0.9652893348234836,0.3501881106388458,26015.025
27,32577.72,23927.67,35355.85,Employed,1,Rural,5,1,0,General Savings,Moderate,Medium-term,bpi_save_up,8650.050000000003,0.7344570320749249,1.0852436805374797,16288.86
